id;listing_url;name;host_id;host_name;host_is_superhost;neighbourhood_cleansed;property_type;room_type;bathrooms_text;bedrooms;beds;amenities;price;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month
34110047;https://www.airbnb.com/rooms/34110047;Apartment close to Vondelpark and city centre;30770736;Denise;t;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;2;2;"[""Wifi"", ""Hot water"", ""Carbon monoxide alarm"", ""Essentials"", ""Kitchen"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";230.00;10;2019-07-28;2019-11-17;98;10;10;10;10;10;9;0.59
34117560;https://www.airbnb.com/rooms/34117560;Beautiful and brand new studio in Amsterdam;75840548;Wike;f;Centrum-Oost;Entire apartment;Entire home/apt;1 bath;;1;"[""Wifi"", ""Hangers"", ""Fire extinguisher"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Heating"", ""Washer"", ""Smoke alarm""]";130.00;5;2019-05-08;2020-01-11;100;10;10;10;10;10;9;0.26
34118021;https://www.airbnb.com/rooms/34118021;Unique view on Amsterdam Central Station;257612557;Jaap;t;Centrum-West;Entire loft;Entire home/apt;1 bath;1;2;"[""Wifi"", ""Iron"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Host greets you"", ""Hangers"", ""Shampoo"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Breakfast""]";400.00;12;2019-05-12;2020-02-09;100;10;10;10;10;10;10;0.62
34152615;https://www.airbnb.com/rooms/34152615;Entire Houseboat;12782398;Hein;f;De Pijp - Rivierenbuurt;Houseboat;Entire home/apt;1 bath;2;4;"[""Children\u2019s books and toys"", ""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Kitchen"", ""Ethernet connection"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Waterfront"", ""Washer""]";120.00;25;2019-05-27;2020-11-11;100;10;10;10;10;10;10;1.32
34165675;https://www.airbnb.com/rooms/34165675;Beautiful nicolaas house amsterdam;3093138;Nicolaas;f;Watergraafsmeer;Entire house;Entire home/apt;1 bath;3;3;"[""Hot water"", ""Private entrance"", ""Carbon monoxide alarm"", ""Essentials"", ""Dryer"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";700.00;1;2019-08-30;2019-08-30;100;10;10;10;10;10;10;0.06
34175234;https://www.airbnb.com/rooms/34175234;Quiet house in upcoming Amsterdam-Noord;27481927;Santi;f;Noord-West;Entire townhouse;Entire home/apt;1 bath;1;1;"[""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Free street parking"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Shower gel"", ""Bathtub"", ""Kitchen"", ""Ethernet connection"", ""Cooking basics"", ""Garden or backyard"", ""Dishwasher"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""Heating"", ""Washer""]";89.00;6;2019-05-12;2020-03-17;97;10;9;10;10;9;10;0.31
34187154;https://www.airbnb.com/rooms/34187154;Superb Guest Room with Balcony  (Long-term only);25652637;David De Jong;t;De Baarsjes - Oud-West;Private room in apartment;Private room;1 shared bath;1;1;"[""Wifi"", ""Iron"", ""Hangers"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Heating"", ""Washer"", ""Smoke alarm""]";108.00;8;2019-04-28;2019-05-25;95;10;10;10;10;10;9;0.40
34203698;https://www.airbnb.com/rooms/34203698;Family friendly home in Amsterdam;4903266;Teun;f;Noord-Oost;Entire house;Entire home/apt;1 bath;3;5;"[""Wifi"", ""Private entrance"", ""Hangers"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""Heating"", ""Cooking basics"", ""Washer"", ""Smoke alarm""]";125.00;2;2019-07-28;2019-10-26;100;8;9;10;10;10;8;0.12
34212035;https://www.airbnb.com/rooms/34212035;Lovely apartment in the city center of Amsterdam;34767348;Loes;t;Centrum-Oost;Entire apartment;Entire home/apt;2 baths;2;2;"[""Microwave"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";250.00;1;2019-12-03;2019-12-03;100;10;10;10;10;10;10;0.08
34220897;https://www.airbnb.com/rooms/34220897;GREAT PLACE NEAR VONDELPARK;1464510;Wendy And Bram;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1;1;"[""Carbon monoxide alarm"", ""Outlet covers"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Iron"", ""Dishwasher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";240.00;3;2019-05-22;2019-10-14;93;10;10;10;10;10;10;0.16
34223229;https://www.airbnb.com/rooms/34223229;Your cozy apartment in Amsterdam;4715665;Silvia;f;Slotervaart;Entire apartment;Entire home/apt;1 bath;1;2;"[""Kitchen"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Breakfast"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""First aid kit"", ""Private entrance""]";170.00;1;2019-06-16;2019-06-16;100;10;10;10;10;10;8;0.05
34227246;https://www.airbnb.com/rooms/34227246;(#2) Superb Guest room & Balcony (Long-term only);25652637;David De Jong;t;De Baarsjes - Oud-West;Private room in apartment;Private room;1 shared bath;1;2;"[""Wifi"", ""Iron"", ""Hangers"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""First aid kit"", ""Hair dryer"", ""Heating"", ""Washer"", ""Smoke alarm""]";106.00;1;2019-05-19;2019-05-19;100;10;10;10;10;10;10;0.05
34242751;https://www.airbnb.com/rooms/34242751;spacious & sunny family house;236139470;Maarten;f;IJburg - Zeeburgereiland;Entire house;Entire home/apt;3 baths;3;3;"[""Wifi"", ""Garden or backyard"", ""Iron"", ""Microwave"", ""Coffee maker"", ""Private entrance"", ""Hangers"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""Hair dryer"", ""TV"", ""Heating"", ""Refrigerator"", ""Washer"", ""First aid kit"", ""Smoke alarm""]";250.00;4;2019-07-21;2020-01-02;100;10;10;10;10;10;10;0.23
34250172;https://www.airbnb.com/rooms/34250172;Urban Jungle Amsterdam West;50711439;Maartje;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;2;2;"[""Wifi"", ""Iron"", ""Hangers"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer""]";150.00;4;2019-05-05;2019-09-15;100;10;10;10;10;10;10;0.20
34265095;https://www.airbnb.com/rooms/34265095;Bright cozy apartment in beautiful Amsterdam South;44156108;Noortje;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1.5 baths;1;1;"[""Microwave"", ""Refrigerator"", ""Dishes and silverware"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Dishwasher"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Heating"", ""Washer""]";75.00;4;2019-05-24;2020-08-13;100;10;10;10;10;10;9;0.21
34294052;https://www.airbnb.com/rooms/34294052;Spacious and bright apartment in central Amsterdam;226710417;Olesya;f;De Baarsjes - Oud-West;Private room in apartment;Private room;1.5 baths;1;2;"[""Wifi"", ""Oven"", ""Iron"", ""Patio or balcony"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Private living room"", ""Essentials"", ""Hair dryer"", ""TV"", ""Heating"", ""Cooking basics"", ""Dishes and silverware"", ""Refrigerator"", ""Smoke alarm""]";120.00;59;2019-06-12;2020-08-31;90;9;9;9;9;9;9;3.21
34298333;https://www.airbnb.com/rooms/34298333;Spacious canal apartment city centre east side;123856958;Marchel;f;Centrum-Oost;Entire apartment;Entire home/apt;1 bath;2;3;"[""Microwave"", ""Carbon monoxide alarm"", ""Single level home"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Waterfront"", ""Washer"", ""Breakfast""]";200.00;1;2019-08-11;2019-08-11;100;10;10;10;10;6;6;0.06
34302590;https://www.airbnb.com/rooms/34302590;Cosy Apartment in City Center with Roofterrace;40312891;Philippe;t;Westerpark;Entire apartment;Entire home/apt;1 bath;1;1;"[""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";200.00;16;2019-05-06;2019-12-08;100;10;10;10;10;10;9;0.82
34334547;https://www.airbnb.com/rooms/34334547;Large & stylish house in the Museum quarter;29333311;Nicoline;f;Zuid;Entire townhouse;Entire home/apt;1 bath;2;2;"[""Wifi"", ""Iron"", ""Private entrance"", ""Hangers"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";260.00;3;2019-05-24;2019-08-05;100;10;9;10;10;9;10;0.16
34337410;https://www.airbnb.com/rooms/34337410;Cosy & Bright Apartment in De Pijp;21844482;Ambra;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;1;1;"[""Wifi"", ""Iron"", ""Hangers"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating""]";65.00;2;2019-06-29;2019-10-06;100;10;10;10;10;10;10;0.11
34338235;https://www.airbnb.com/rooms/34338235;Spacious and relaxed 2 floor apartment near centre;23711081;Mijke;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;2;2;"[""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Paid parking on premises"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Baby bath"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Changing table"", ""Heating"", ""Washer""]";175.00;6;2019-05-29;2019-10-20;100;10;10;10;10;10;10;0.32
34349936;https://www.airbnb.com/rooms/34349936;1 Canal View Studio 1st Floor;2028878;James;f;Centrum-West;Entire townhouse;Entire home/apt;1 bath;1;1;"[""Wifi"", ""Iron"", ""Hangers"", ""Long term stays allowed"", ""Shampoo"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""TV"", ""Heating"", ""Cooking basics"", ""Smoke alarm""]";79.00;22;2019-07-05;2020-07-28;95;10;10;10;10;10;9;1.25
34349938;https://www.airbnb.com/rooms/34349938;1 Studio Retreat - New;2028878;James;f;Centrum-West;Entire apartment;Entire home/apt;1 bath;1;1;"[""Refrigerator"", ""Smoke alarm"", ""Oven"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Room-darkening shades"", ""Dishwasher"", ""Long term stays allowed"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating""]";134.00;11;2019-07-25;2020-07-24;85;10;9;9;9;10;9;0.65
34349941;https://www.airbnb.com/rooms/34349941;1 Deluxe Retreat Amsterdam;2028878;James;f;Centrum-West;Entire apartment;Entire home/apt;1 bath;1;2;"[""Wifi"", ""Oven"", ""Iron"", ""Dishwasher"", ""Crib"", ""Bathtub"", ""Dryer"", ""Bed linens"", ""Hair dryer"", ""TV"", ""Refrigerator"", ""Washer"", ""Stove""]";119.00;12;2019-06-23;2020-06-01;88;8;8;8;9;10;9;0.67
34349950;https://www.airbnb.com/rooms/34349950;1 Canal View Studio 2nd Floor;2028878;James;f;Centrum-West;Entire townhouse;Entire home/apt;1 bath;1;1;"[""Wifi"", ""Iron"", ""Room-darkening shades"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Paid parking off premises"", ""Essentials"", ""Cable TV"", ""Bed linens"", ""Hair dryer"", ""TV"", ""Heating"", ""Cooking basics"", ""Refrigerator"", ""Smoke alarm""]";79.00;15;2019-08-21;2020-08-14;95;10;10;10;10;10;9;0.94
34357624;https://www.airbnb.com/rooms/34357624;Spacious waterfront villa, city centre 15 minutes;2322318;Liza;t;IJburg - Zeeburgereiland;Entire house;Entire home/apt;2.5 baths;3;3;"[""Microwave"", ""Free parking on premises"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""BBQ grill"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Indoor fireplace"", ""Lockbox"", ""Garden or backyard"", ""Iron"", ""EV charger"", ""Dishwasher"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Fireplace guards"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Waterfront"", ""Washer""]";325.00;7;2019-07-25;2020-07-30;97;10;9;10;10;9;9;0.41
34366961;https://www.airbnb.com/rooms/34366961;Ruime kamer in amsterdam centrum;181283006;Ella;f;De Baarsjes - Oud-West;Private room in apartment;Private room;1 shared bath;1;3;"[""Children\u2019s books and toys"", ""Microwave"", ""Lock on bedroom door"", ""Refrigerator"", ""Dishes and silverware"", ""High chair"", ""TV"", ""Building staff"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating""]";94.00;51;2019-05-04;2020-10-11;80;8;8;9;9;10;8;2.59
34379462;https://www.airbnb.com/rooms/34379462;A bright apartment in the middle of the Pijp!;259550682;Martijn;t;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;1;1;"[""Baking sheet"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";139.00;7;2019-05-20;2020-01-26;97;10;10;10;10;10;9;0.37
34382716;https://www.airbnb.com/rooms/34382716;★ Rooftop Couples Paradise ★;3825472;Jimmy;t;Oud-Oost;Entire apartment;Entire home/apt;1.5 baths;1;1;"[""Microwave"", ""Baking sheet"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating""]";125.00;4;2019-06-10;2019-12-22;100;10;10;10;10;10;10;0.22
34383008;https://www.airbnb.com/rooms/34383008;Luxury canal side apartment in lively Oud-West;12443058;Mark;t;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;2;2;"[""Microwave"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Hot tub"", ""Smoke alarm"", ""Private entrance"", ""TV"", ""Wifi"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";180.00;16;2019-05-19;2020-06-27;100;10;10;10;10;10;10;0.83
34383459;https://www.airbnb.com/rooms/34383459;New Large House (free parking) 3km from central st;8741023;Martijn And Kim;t;Oud-Noord;Entire house;Entire home/apt;2 baths;4;4;"[""Microwave"", ""Free parking on premises"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""BBQ grill"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";325.00;3;2019-07-15;2019-07-29;93;9;10;10;10;8;10;0.17
34385126;https://www.airbnb.com/rooms/34385126;Luxury Penthouse near RAI, Museums & Zuidas;5923597;Jenny;f;Zuid;Entire apartment;Entire home/apt;1 bath;1;1;"[""Single level home"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""BBQ grill"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Elevator"", ""Iron"", ""EV charger"", ""Dishwasher"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";199.00;1;2019-06-16;2019-06-16;100;10;10;10;10;10;8;0.05
34386174;https://www.airbnb.com/rooms/34386174;Romantic private studio | Canal, Centre, 9 streets;259584738;Laurence;t;Centrum-West;Private room in bed and breakfast;Private room;1 private bath;;1;"[""Wifi"", ""Iron"", ""Private entrance"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Cable TV"", ""Bed linens"", ""Hair dryer"", ""TV"", ""Heating"", ""Refrigerator"", ""Smoke alarm""]";69.00;41;2019-05-21;2020-09-13;95;10;9;10;9;10;9;2.15
34396029;https://www.airbnb.com/rooms/34396029;Large 2 bed apartment with sunny balcony in Pijp;23370266;Rick;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;2;2;"[""Microwave"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Pocket wifi"", ""Hot water"", ""Coffee maker"", ""Shower gel"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Ethernet connection"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";97.00;8;2019-06-02;2020-01-26;95;10;9;10;10;10;9;0.43
34408771;https://www.airbnb.com/rooms/34408771;Wooden House;12782398;Hein;f;Watergraafsmeer;Tiny house;Entire home/apt;1 bath;;1;"[""Microwave"", ""Single level home"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Private entrance"", ""Free street parking"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Lockbox"", ""Garden or backyard"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""Heating"", ""Waterfront""]";74.00;20;2019-05-08;2020-09-17;91;10;9;10;10;9;9;1.02
34416490;https://www.airbnb.com/rooms/34416490;Comfortable cosy room with garden access;258131412;Jan;f;De Baarsjes - Oud-West;Private room in apartment;Private room;2.5 shared baths;1;1;"[""Wifi"", ""Iron"", ""Hangers"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Shampoo"", ""Carbon monoxide alarm"", ""Dryer"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""Heating"", ""Washer"", ""Smoke alarm""]";80.00;14;2019-05-05;2019-08-14;86;9;9;10;7;9;8;0.71
34434183;https://www.airbnb.com/rooms/34434183;Lovely romantic apartment with great location;18461554;Thijs;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1;1;"[""Wifi"", ""Iron"", ""Private entrance"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";150.00;4;2019-05-28;2019-09-28;95;10;9;10;10;10;10;0.21
34436405;https://www.airbnb.com/rooms/34436405;Luxury room in Amsterdam;16419683;Laurent;f;Centrum-West;Private room in apartment;Private room;1 shared bath;1;1;"[""Wifi"", ""Iron"", ""Hot water"", ""Private entrance"", ""Hangers"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Private living room"", ""TV"", ""Heating"", ""Washer"", ""Hot tub"", ""Smoke alarm""]";65.00;1;2020-07-31;2020-07-31;60;4;6;2;6;6;2;0.22
34443162;https://www.airbnb.com/rooms/34443162;Bright, renovated apartment in West;6934513;Charlotte;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1;1;"[""Wifi"", ""Iron"", ""Hot water"", ""Private entrance"", ""Hangers"", ""Host greets you"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";106.00;1;2019-11-10;2019-11-10;100;10;10;10;10;10;10;0.08
34443430;https://www.airbnb.com/rooms/34443430;Luxury Double Floor 3-Bedroom Apartment in Centre;102260226;Pelle;f;Oud-Oost;Entire apartment;Entire home/apt;1.5 baths;3;5;"[""Wifi"", ""Iron"", ""Private entrance"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Dryer"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Heating"", ""Indoor fireplace"", ""Washer"", ""Refrigerator"", ""Smoke alarm"", ""Stove""]";200.00;5;2019-10-15;2020-02-16;100;10;9;10;10;10;9;0.35
34463121;https://www.airbnb.com/rooms/34463121;Canal view apartment in Amsterdam-West;92405146;Annick;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1;1;"[""Carbon monoxide alarm"", ""Single level home"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Kitchen"", ""Cooking basics"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Heating"", ""Washer""]";160.00;3;2019-06-03;2019-06-16;100;10;10;9;10;10;10;0.16
34467697;https://www.airbnb.com/rooms/34467697;Spacious and characteristic city apartment +garden;48957702;Jelle & Marije;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1.5 baths;2;2;"[""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""Single level home"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Indoor fireplace"", ""Lockbox"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";225.00;2;2019-05-28;2020-02-16;100;10;9;10;10;10;10;0.11
34487122;https://www.airbnb.com/rooms/34487122;Cosy Hideaway in the Heart of Jordaan;52075936;Bela And Tom;f;Centrum-West;Entire apartment;Entire home/apt;1.5 baths;1;1;"[""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";170.00;9;2019-05-12;2020-09-13;98;10;10;10;10;10;9;0.46
34496448;https://www.airbnb.com/rooms/34496448;stylish and spacious appartment in the pijp area;260372695;Joost;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1.5 baths;1;1;"[""Microwave"", ""Carbon monoxide alarm"", ""Single level home"", ""Freezer"", ""Sound system"", ""Refrigerator"", ""Dishes and silverware"", ""Hot tub"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""TV"", ""Body soap"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Kitchen"", ""Cooking basics"", ""Indoor fireplace"", ""Iron"", ""Dishwasher"", ""Nespresso machine"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Laundromat nearby"", ""Bed linens"", ""Extra pillows and blankets"", ""Heating"", ""Washer""]";150.00;8;2019-06-17;2020-01-04;100;10;10;10;10;10;10;0.44
