id;listing_url;name;host_id;host_name;host_is_superhost;neighbourhood_cleansed;property_type;room_type;bathrooms_text;bedrooms;beds;amenities;price;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month
36034052;https://www.airbnb.com/rooms/36034052;Le St Pierre - Nice typical 2 bedrooms apartment near Saône River;176904029;Thierry De Memorable.Place;f;9e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;3;"[""Shampoo"", ""Shower gel"", ""Dryer"", ""Dishes and silverware"", ""Long term stays allowed"", ""Bed linens"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Microwave"", ""Private entrance"", ""Baking sheet"", ""Oven"", ""Cooking basics"", ""Coffee maker"", ""Cleaning before checkout"", ""Washer"", ""Wifi"", ""TV"", ""Keypad"", ""Hot water"", ""Heating"", ""Refrigerator"", ""Hangers"", ""Smoke alarm"", ""Single level home"", ""Paid parking off premises"", ""Essentials"", ""Dedicated workspace""]";51.00;53;2019-07-04;2020-12-28;82;9;8;9;10;9;9;2.90
36047217;https://www.airbnb.com/rooms/36047217;Charmant Studio avec GARAGE - À 10min de Perrache;186958210;Nathan;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Stove"", ""Carbon monoxide alarm"", ""Hot water"", ""Hair dryer"", ""Elevator"", ""Wifi"", ""Heating"", ""Kitchen"", ""Free parking on premises"", ""Smoke alarm"", ""Washer"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers""]";40.00;46;2019-06-30;2020-08-13;86;9;9;9;10;9;9;2.56
36051330;https://www.airbnb.com/rooms/36051330;Charmant appart avec balcon au coeur de Lyon;87497592;Blandine;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Stove"", ""Dishes and silverware"", ""Bed linens"", ""Essentials"", ""Shampoo"", ""Hair dryer"", ""Extra pillows and blankets"", ""Pour-over coffee"", ""Coffee maker"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Baking sheet"", ""Hot water"", ""Refrigerator"", ""Wifi"", ""Hangers""]";45.00;8;2019-07-25;2019-12-08;88;9;9;10;10;10;9;0.47
36051572;https://www.airbnb.com/rooms/36051572;Bright studio - Close to center and Presqu'île;291015206;Luckey;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Hangers"", ""Cooking basics"", ""Shampoo"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Refrigerator"", ""Heating"", ""Essentials"", ""Hair dryer"", ""Microwave"", ""Dishes and silverware"", ""Washer"", ""Long term stays allowed"", ""Coffee maker"", ""Dedicated workspace"", ""Iron"", ""TV"", ""Wifi""]";81.00;5;2019-07-07;2020-09-26;84;10;9;10;10;8;8;0.28
36052481;https://www.airbnb.com/rooms/36052481;PROFESSIONAL CLEANING - Fully furnished studio;7420288;Sara;f;8e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Stove"", ""Dishes and silverware"", ""Bed linens"", ""Essentials"", ""Shampoo"", ""Elevator"", ""Microwave"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""Smoke alarm"", ""Private entrance"", ""Hot water"", ""Refrigerator"", ""Wifi"", ""Hangers""]";35.00;7;2019-08-30;2020-10-16;51;6;6;7;6;8;5;0.44
36053282;https://www.airbnb.com/rooms/36053282;Beautiful apt in a private residence - Vieux Lyon;291015206;Luckey;f;5e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;2;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Bed linens"", ""Air conditioning"", ""Garden or backyard"", ""Dryer"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""Smoke alarm"", ""Washer"", ""Single level home"", ""Hangers"", ""Heating"", ""Cooking basics"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Bathtub"", ""Dishwasher""]";69.00;18;2019-07-11;2020-11-20;94;10;9;10;10;9;10;1.02
36053346;https://www.airbnb.com/rooms/36053346;AUTOMATIC CHECK-IN - Large two-room apartment;7420288;Sara;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Bed linens"", ""Dishwasher"", ""Refrigerator"", ""Smoke alarm"", ""Shampoo"", ""Cooking basics"", ""Elevator"", ""Heating"", ""Coffee maker"", ""TV"", ""Hot water"", ""Hangers"", ""Kitchen"", ""Oven"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Stove"", ""Private entrance"", ""Essentials"", ""Wifi""]";56.00;2;2020-08-14;2020-08-28;80;8;8;3;8;10;9;0.43
36055493;https://www.airbnb.com/rooms/36055493;⭐️ ⭐️ ⭐️ ⭐️ ⭐️ M: En plein centre de lyon  opéra musée;123858436;Nordine;f;1er Arrondissement;Entire condominium;Entire home/apt;1 bath;1;1;"[""Long term stays allowed"", ""Extra pillows and blankets"", ""Cooking basics"", ""Oven"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Coffee maker"", ""Lockbox"", ""Hot water"", ""Window guards"", ""Hangers"", ""Refrigerator"", ""Stove"", ""Smoke alarm"", ""Microwave"", ""Elevator"", ""Room-darkening shades"", ""Essentials"", ""Crib"", ""Dishwasher"", ""Dedicated workspace"", ""First aid kit"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""Shampoo"", ""Air conditioning""]";59.00;172;2019-08-09;2020-12-30;92;10;9;10;9;10;9;10.08
36056000;https://www.airbnb.com/rooms/36056000;⭐️ ⭐️ ⭐️ ⭐️ ⭐️ G: Au centre de lyon  opéra, musée;123858436;Nordine;f;2e Arrondissement;Entire condominium;Entire home/apt;1 bath;1;1;"[""Bed linens"", ""Refrigerator"", ""Crib"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Pack \u2019n Play/travel crib"", ""Shampoo"", ""Cooking basics"", ""Elevator"", ""Heating"", ""Lockbox"", ""Coffee maker"", ""Cleaning before checkout"", ""TV"", ""Hot water"", ""Hangers"", ""Kitchen"", ""Oven"", ""Hair dryer"", ""Microwave"", ""Dishes and silverware"", ""Shower gel"", ""Stove"", ""First aid kit"", ""Air conditioning"", ""Essentials"", ""Long term stays allowed"", ""Dedicated workspace"", ""Baking sheet"", ""Wifi""]";55.00;171;2019-08-12;2020-12-30;93;10;10;10;10;10;9;10.10
36066722;https://www.airbnb.com/rooms/36066722;Appartement T3 Le Barbusse -Lyon 8;10959902;Sandrine;t;8e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;5;"[""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Air conditioning"", ""Hot water"", ""Wifi"", ""Pack \u2019n Play/travel crib"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Children\u2019s dinnerware"", ""Free street parking"", ""Heating"", ""High chair"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dishwasher""]";86.00;20;2019-07-08;2020-07-26;98;10;10;10;10;9;10;1.13
36069284;https://www.airbnb.com/rooms/36069284;Appartement Lyon 6 - Fosh;45763676;Aurélie;f;6e Arrondissement;Entire condominium;Entire home/apt;1 bath;1;2;"[""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""Heating"", ""Breakfast"", ""Kitchen"", ""TV"", ""Private entrance"", ""Smoke alarm"", ""Washer"", ""Wifi"", ""Hangers""]";90.00;10;2019-08-28;2020-03-08;89;10;10;9;9;10;9;0.63
36070251;https://www.airbnb.com/rooms/36070251;Cosy duplex *RHONE BANKS *;7420288;Sara;f;6e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;3;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Refrigerator"", ""Stove"", ""Dishes and silverware"", ""Bed linens"", ""Baking sheet"", ""Hot water"", ""Wifi"", ""Essentials"", ""Washer"", ""Hangers"", ""Heating"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Bathtub"", ""Dishwasher""]";61.00;6;2019-10-07;2019-12-26;93;10;9;9;10;10;8;0.41
36077254;https://www.airbnb.com/rooms/36077254;Appartement 30m²;266303331;Juliette;f;8e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Wifi"", ""Microwave"", ""Essentials"", ""Stove"", ""Elevator"", ""Kitchen"", ""Cooking basics"", ""Heating"", ""Hot water"", ""Dishes and silverware"", ""Free street parking"", ""Refrigerator""]";45.00;1;2019-07-07;2019-07-07;80;10;8;10;10;8;10;0.05
36088939;https://www.airbnb.com/rooms/36088939;Au vert à la Croix-Rousse;26537268;Antoine;f;4e Arrondissement;Entire condominium;Entire home/apt;1 bath;1;2;"[""Refrigerator"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Free parking on premises"", ""Cooking basics"", ""Elevator"", ""Heating"", ""Coffee maker"", ""TV"", ""Hot water"", ""Kitchen"", ""Oven"", ""Dishes and silverware"", ""Washer"", ""Stove"", ""Patio or balcony"", ""Private entrance"", ""Essentials"", ""Dedicated workspace"", ""Wifi""]";95.00;9;2019-07-31;2020-12-26;100;10;10;10;10;10;10;0.52
36093065;https://www.airbnb.com/rooms/36093065;Vintage flat nearby Jean Moulin LYON 3 University;192799006;Valérie;t;8e Arrondissement;Entire condominium;Entire home/apt;1 bath;1;2;"[""Long term stays allowed"", ""Body soap"", ""26\"" HDTV with Netflix, standard cable"", ""Free street parking"", ""Mini fridge"", ""Rice maker"", ""Cable TV"", ""Freezer"", ""Iron"", ""Luggage dropoff allowed"", ""Heating"", ""Dishes and silverware"", ""Coffee maker"", ""Cleaning before checkout"", ""Paid street parking off premises"", ""Hot water"", ""Hangers"", ""Refrigerator"", ""Stove"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Microwave"", ""Host greets you"", ""Essentials"", ""Pocket wifi"", ""Washer"", ""Nespresso machine"", ""Dedicated workspace"", ""BOSH stainless steel oven"", ""Dishwasher"", ""Portable fans"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Ethernet connection"", ""Hair dryer"", ""Shampoo"", ""Laundromat nearby"", ""Cooking basics""]";100.00;3;2019-07-08;2020-05-12;100;10;10;10;10;10;10;0.17
36094504;https://www.airbnb.com/rooms/36094504;Appartement spacieux avec superbe vue;101179422;Clément;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;2;4;"[""Dishes and silverware"", ""Essentials"", ""Hot water"", ""Hair dryer"", ""Wifi"", ""Shampoo"", ""Coffee maker"", ""Iron"", ""Kitchen"", ""Smoke alarm"", ""Washer"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers""]";90.00;9;2019-07-07;2020-08-19;96;10;10;10;10;10;10;0.51
36098797;https://www.airbnb.com/rooms/36098797;Chambre à 150m de la gare Perrache;62811569;Cedric;f;2e Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Private living room"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Lockbox"", ""Dryer"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Essentials"", ""Lock on bedroom door"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Pocket wifi"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Dishwasher""]";48.00;48;2019-07-02;2020-03-14;91;9;9;9;10;10;9;2.68
36099821;https://www.airbnb.com/rooms/36099821;Charming Apt of character Metro Station Vaise  - Professional Cleaning;271548052;Laurence;f;9e Arrondissement;Entire apartment;Entire home/apt;1 bath;;2;"[""Dishes and silverware"", ""Carbon monoxide alarm"", ""Bed linens"", ""Essentials"", ""Hot water"", ""Hair dryer"", ""Wifi"", ""Microwave"", ""Coffee maker"", ""Shampoo"", ""Heating"", ""Kitchen"", ""Smoke alarm"", ""Oven"", ""Washer"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Dishwasher""]";37.00;8;2019-07-03;2019-12-30;90;10;10;10;10;10;10;0.45
36125018;https://www.airbnb.com/rooms/36125018;Espaces clairs & ventilés;212834851;Nicolas;t;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Carbon monoxide alarm"", ""Stove"", ""Washer"", ""Dedicated workspace"", ""Shampoo"", ""Hair dryer"", ""Essentials"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Iron"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""Smoke alarm"", ""Building staff"", ""Hot water"", ""Refrigerator"", ""Wifi"", ""Hangers""]";55.00;22;2019-07-05;2020-03-16;95;10;9;10;10;9;10;1.24
36133728;https://www.airbnb.com/rooms/36133728;Studio UNESCO au coeur du vieux lyon;95514211;Pascal;t;5e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Lockbox"", ""Shower gel"", ""Baking sheet"", ""Hot water"", ""Paid parking off premises"", ""Wifi"", ""Extra pillows and blankets"", ""Essentials"", ""Smoke alarm"", ""Ethernet connection"", ""Washer"", ""Hangers"", ""Heating"", ""Coffee maker""]";48.00;38;2019-07-08;2020-10-24;99;10;10;10;10;10;10;2.15
36147868;https://www.airbnb.com/rooms/36147868;Proche gare part dieu!;271871730;Lilou;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Hot water"", ""Kitchen"", ""Heating"", ""Essentials"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Dedicated workspace"", ""Wifi""]";35.00;38;2019-06-30;2020-11-04;83;9;9;9;9;9;8;2.07
36157873;https://www.airbnb.com/rooms/36157873;Fabulous apartment * Facing the canut wall! *;7420288;Sara;f;4e Arrondissement;Entire apartment;Entire home/apt;1.5 baths;1;2;"[""Stove"", ""Dishes and silverware"", ""Washer"", ""Bed linens"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Microwave"", ""Coffee maker"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""Private entrance"", ""Oven"", ""Hot water"", ""Refrigerator"", ""Wifi"", ""Bathtub"", ""Dishwasher""]";72.00;6;2019-08-08;2020-08-20;97;10;10;10;10;9;9;0.36
36160519;https://www.airbnb.com/rooms/36160519;Appartement lumineux tout confort, bien situé;49249618;Anais;f;8e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Carbon monoxide alarm"", ""Washer"", ""Dedicated workspace"", ""Shampoo"", ""Hair dryer"", ""Iron"", ""Heating"", ""Kitchen"", ""Smoke alarm"", ""Free parking on premises"", ""Hot water"", ""Wifi"", ""Hangers""]";29.00;5;2019-08-11;2020-08-03;92;9;8;8;10;9;10;0.30
36165230;https://www.airbnb.com/rooms/36165230;Large bedroom in a shared flat;41448074;Alexandre;f;8e Arrondissement;Private room in apartment;Private room;1.5 shared baths;1;1;"[""Stove"", ""Dedicated workspace"", ""Essentials"", ""Elevator"", ""Iron"", ""Lock on bedroom door"", ""Garden or backyard"", ""Kitchen"", ""Smoke alarm"", ""Free parking on premises"", ""Washer"", ""Refrigerator"", ""Wifi""]";14.00;13;2019-07-04;2019-08-31;80;10;6;10;10;8;9;0.73
36191273;https://www.airbnb.com/rooms/36191273;Vue sur le Rhône - Appartement ancien;96145489;Lina;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;3;3;"[""Dishes and silverware"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Breakfast"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Washer"", ""Wifi"", ""Hangers""]";80.00;2;2019-09-16;2019-10-24;70;8;6;9;10;10;7;0.13
36191595;https://www.airbnb.com/rooms/36191595;La coulée douce;18146852;Coulée Douce;f;6e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Kitchen"", ""TV"", ""Dedicated workspace"", ""Outlet covers"", ""Hot water"", ""Wifi"", ""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Fireplace guards"", ""Elevator"", ""Iron"", ""Smoke alarm"", ""Washer"", ""Baby bath"", ""Hangers"", ""Children\u2019s dinnerware"", ""Changing table"", ""Heating"", ""High chair"", ""Babysitter recommendations"", ""Children\u2019s books and toys"", ""Indoor fireplace""]";60.00;1;2019-07-09;2019-07-09;80;10;8;10;10;10;10;0.06
36198657;https://www.airbnb.com/rooms/36198657;Séjour comme si vs étiez chez vous;272238861;Myriam;t;8e Arrondissement;Private room in apartment;Private room;1 shared bath;1;0;"[""Dishes and silverware"", ""Essentials"", ""Hair dryer"", ""Microwave"", ""Coffee maker"", ""Free street parking"", ""First aid kit"", ""Heating"", ""Breakfast"", ""Kitchen"", ""TV"", ""Free parking on premises"", ""Smoke alarm"", ""Host greets you"", ""Hot water"", ""Refrigerator"", ""Wifi"", ""Hangers""]";32.00;12;2019-07-19;2020-10-16;97;10;10;10;10;10;10;0.69
36217526;https://www.airbnb.com/rooms/36217526;Recently renovated and calm nearby metro;272399266;Pierre;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Induction stove"", ""Dishes and silverware"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Host greets you"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Nespresso machine"", ""Hangers"", ""Dryer \u2013\u00a0In unit"", ""Heating"", ""Washer \u2013\u00a0In unit"", ""Cooking basics"", ""Coffee maker"", ""Dishwasher""]";62.00;26;2019-07-04;2020-10-31;95;10;9;10;10;10;9;1.46
36220289;https://www.airbnb.com/rooms/36220289;Perfect to visit Lyon with family or friends;272418257;Jean Claude;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Lockbox"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Dishwasher""]";75.00;35;2019-07-04;2020-10-26;93;10;10;10;9;10;9;1.96
36220611;https://www.airbnb.com/rooms/36220611;Chambre calme privée et climatisée. Prox métro B;167210771;Anna;f;7e Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Carbon monoxide alarm"", ""Washer"", ""Dedicated workspace"", ""Shampoo"", ""Hair dryer"", ""Essentials"", ""Elevator"", ""Air conditioning"", ""Iron"", ""Lock on bedroom door"", ""Heating"", ""Breakfast"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Free parking on premises"", ""Hot water"", ""Wifi"", ""Hangers""]";200.00;3;2019-07-02;2019-07-24;100;10;10;10;10;10;9;0.17
36228106;https://www.airbnb.com/rooms/36228106;T2 Lumineux au coeur de confluence avec parking;97251652;Aubin;f;2e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Essentials"", ""Hot water"", ""Elevator"", ""Hair dryer"", ""Shampoo"", ""Iron"", ""Heating"", ""Breakfast"", ""Kitchen"", ""TV"", ""Free parking on premises"", ""Washer"", ""Wifi""]";65.00;6;2019-07-07;2019-10-27;87;9;7;10;10;10;9;0.34
36229045;https://www.airbnb.com/rooms/36229045;Le studio au plein centre;246428962;Anita;f;3e Arrondissement;Entire condominium;Entire home/apt;1 bath;;1;"[""Dishes and silverware"", ""Gym"", ""Essentials"", ""Shampoo"", ""Elevator"", ""Microwave"", ""Coffee maker"", ""Heating"", ""Kitchen"", ""TV"", ""Dryer"", ""Washer"", ""Dedicated workspace""]";35.00;6;2019-07-09;2019-12-29;100;10;10;10;10;9;10;0.34
36236371;https://www.airbnb.com/rooms/36236371;Magnifique logement;41454230;Alfred;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Game console"", ""Hot water"", ""Wifi"", ""Essentials"", ""Elevator"", ""Iron"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Cable TV"", ""Free street parking"", ""Heating"", ""Cooking basics"", ""Coffee maker""]";55.00;9;2019-07-07;2020-01-19;93;9;10;9;9;8;9;0.51
36257238;https://www.airbnb.com/rooms/36257238;Burdeau - Location T2 - Lyon 1;5931758;2beapart;t;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Shampoo"", ""Room-darkening shades"", ""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Fire extinguisher"", ""Oven"", ""Paid parking on premises"", ""Crib"", ""Refrigerator"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Outlet covers"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Pack \u2019n Play/travel crib"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""First aid kit"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Cable TV"", ""Free street parking"", ""Cleaning before checkout"", ""Heating"", ""Cooking basics"", ""Babysitter recommendations"", ""Coffee maker"", ""Dishwasher""]";118.00;4;2019-08-05;2019-09-21;100;10;10;10;10;10;10;0.24
36265631;https://www.airbnb.com/rooms/36265631;Nice apt in Lyon, parking + air conditioning - Professional Cleaning;272741866;Guillaume;f;1er Arrondissement;Entire apartment;Entire home/apt;2 baths;4;5;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Bed linens"", ""Dryer"", ""Hot water"", ""Wifi"", ""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""Smoke alarm"", ""Free parking on premises"", ""Washer"", ""Hangers"", ""Heating"", ""Coffee maker"", ""Dishwasher""]";175.00;13;2019-07-08;2020-08-12;94;10;9;9;10;10;10;0.73
36269574;https://www.airbnb.com/rooms/36269574;✨LYON PART DIEU;168526277;Brice;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Stove"", ""Dishes and silverware"", ""Essentials"", ""Wifi"", ""Microwave"", ""Coffee maker"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace""]";65.00;51;2019-07-09;2020-11-29;80;9;8;9;9;9;8;2.89
36272603;https://www.airbnb.com/rooms/36272603;Appart sur colline de fourvière;272800995;Claude;t;5e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Extra pillows and blankets"", ""Iron"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Coffee maker"", ""Hot water"", ""Hangers"", ""Refrigerator"", ""Stove"", ""Smoke alarm"", ""Microwave"", ""Paid parking off premises"", ""Host greets you"", ""Essentials"", ""Washer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""Shampoo"", ""Cooking basics""]";56.00;46;2019-07-09;2020-11-23;96;10;10;10;10;10;10;2.54
36290524;https://www.airbnb.com/rooms/36290524;Appartement avec vue / flat with a view;45527717;Lauriane;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;3;"[""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Wifi"", ""Iron"", ""Heating"", ""Kitchen"", ""TV"", ""Washer"", ""Hot water""]";180.00;2;2019-07-08;2019-12-08;90;9;8;10;10;9;10;0.11
36301085;https://www.airbnb.com/rooms/36301085;PRO AGENCY - Very functional studio MONPLAISIR;7420288;Sara;f;8e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Essentials"", ""Shampoo"", ""Elevator"", ""Microwave"", ""Coffee maker"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""TV"", ""Private entrance"", ""Smoke alarm"", ""Hot water"", ""Refrigerator"", ""Wifi"", ""Hangers""]";35.00;27;2019-09-30;2020-11-06;81;10;8;9;10;10;9;1.81
36301129;https://www.airbnb.com/rooms/36301129;Appartement cosy et lumineux plein centre;272416627;Janis;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Smoke alarm"", ""Kitchen"", ""Washer"", ""Wifi""]";60.00;3;2019-07-04;2019-07-08;60;8;6;4;8;10;8;0.16
36305888;https://www.airbnb.com/rooms/36305888;Duplex de 80m² avec superbe vue;66684967;Laura;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;2;3;"[""Bed linens"", ""Refrigerator"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Shampoo"", ""Cooking basics"", ""Elevator"", ""Heating"", ""Ethernet connection"", ""Coffee maker"", ""Hot water"", ""Kitchen"", ""Oven"", ""Hair dryer"", ""Microwave"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Luggage dropoff allowed"", ""Pocket wifi"", ""Essentials"", ""Bathtub"", ""Dedicated workspace"", ""Wifi""]";90.00;1;2019-12-08;2019-12-08;100;10;10;10;10;10;10;0.08
36313083;https://www.airbnb.com/rooms/36313083;Bright calm well furnished 60m² flat with balcony;4520213;Benjamin;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Shampoo"", ""Iron"", ""Heating"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Washer"", ""Wifi""]";70.00;2;2019-07-07;2019-09-22;100;10;10;10;10;9;9;0.11
36327009;https://www.airbnb.com/rooms/36327009;Appartement T3 lumineux et calme idéalement placé;63533764;Pierre;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Bed linens"", ""Dishwasher"", ""Refrigerator"", ""Smoke alarm"", ""BBQ grill"", ""Shampoo"", ""Cooking basics"", ""Elevator"", ""Heating"", ""Coffee maker"", ""TV"", ""Free street parking"", ""Hot water"", ""Hangers"", ""Kitchen"", ""Oven"", ""Hair dryer"", ""Microwave"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Stove"", ""Patio or balcony"", ""Essentials"", ""Dedicated workspace"", ""Wifi""]";66.00;6;2019-07-09;2019-12-08;100;10;9;10;10;10;10;0.33
