"client_id";"DIR";"Age";"NumLoans";"NumRealEstateLoans";"NumDependents";"Num30.59Delinquencies";"Num60.89Delinquencies";"Income";"BalanceToCreditLimit";"Delinquent90"
60547;0,434596;63;8;2;0;0;0;13075,31946;0,042187;0
60573;0,196057;62,1;8;1;0;0;0;7036,673888;0,058056;0
60578;0,621226;72,6;11;2;0;0;0;2829,54137;0,016609;0
60584;0,572634;46,2;4;2;0;0;0;8022,197519;0,101539;0
60614;0,302704;55,4;13;1;0;0;0;5331,137137;0,020391;0
60618;0,732278;41,4;9;2;1;0;0;3765,794016;0,002922;1
60625;0,625002;60,3;9;2;0;0;0;3654,88696;0;0
60628;0,362864;64,4;16;2;1;0;0;13183,42574;0,209099;0
60632;0,505052;49,5;19;2;2;0;0;11207,54137;0,452081;0
60636;0,582656;54,5;5;1;2;2;0;10436,32325;0,802798;0
60638;0,46923;50,5;10;1;0;0;0;3624,14744;0,494335;0
60649;0,098234;48,2;2;0;1;0;0;5148,510065;1,006451;0
60657;0;71;0;0;0;0;0;1203,614924;1,007652;0
60661;0,313897;31,1;9;1;3;0;0;6594,006027;0,423092;0
60663;0,306688;70,2;18;1;1;0;0;5289,524694;0,017528;0
60669;0,592752;66,7;8;2;0;0;0;4517,288804;0;0
60674;0,166509;70,7;4;1;0;0;0;5163,613466;1,00992;0
60697;0,068714;49,1;10;1;0;0;0;10570,96766;0,016252;0
60702;0,120786;52,5;3;0;1;1;0;4809,560505;1,004885;0
60703;0,318362;81,1;11;2;0;0;0;4610,132167;0,051709;0
60705;0,36189;49,1;6;1;2;0;0;12105,25816;0,01889;0
60716;0,684358;53,2;8;1;1;0;0;1785,296848;0,037917;0
60719;0,24809;86,5;14;0;0;0;0;6702,699435;0,905999;0
60754;0,183104;51;5;1;2;1;0;16001,62884;1,004493;0
60770;0,832364;38,1;12;1;2;1;0;4005,078923;0,527145;0
60793;0,520202;35,3;6;0;0;2;0;3446,014378;0,910289;0
60798;0,112418;33,3;7;0;0;0;0;4418,543977;0,555216;0
60805;0,360605;49,2;11;3;2;0;0;15192,60648;0,297549;0
60812;0,428626;47,4;2;0;0;1;0;2015,63719;1,001879;0
60815;0,676674;63,5;12;0;2;0;0;3007,501957;0,873269;0
60819;0,557086;48;15;1;2;0;0;8871,107481;0,396291;0
60831;0,399313;32,2;10;0;0;1;0;3908,040778;0,963616;0
60832;0,36578;40,1;6;2;0;0;0;4028,156854;0,018933;0
60838;1,639603;59;17;6;0;3;1;3309,829826;0,020206;1
60842;0,465209;66,5;14;1;0;1;0;10688,06523;0,411769;0
60845;0,015854;86,3;7;0;0;0;0;5656,141894;0,053567;0
60851;0,144662;36,2;4;0;2;2;0;8405,473374;1,009738;0
60862;0,201055;67,3;5;1;1;0;0;11798,50388;0,019571;0
60863;0,411573;67,1;13;1;0;0;0;6042,965173;0,509483;0
60864;0,01704;61,6;3;0;0;0;0;9860,849298;0,159534;0
60870;0,316855;78,4;5;1;0;0;0;3620,450821;0,000545;0
60889;0,203338;66,3;7;1;1;0;0;5462,355394;0,321532;0
60894;0,311133;48,2;7;1;1;1;0;6421,506455;0;0
60902;0,297037;48,4;16;1;0;2;1;8675,239509;0,076277;0
60903;1,322149;27;5;0;0;0;0;403,824849;0,013855;0
60923;0,554923;49;9;2;2;1;0;8367,555125;0,980556;0
60938;0,386964;37,1;9;2;1;0;0;11303,42286;0,049436;0
60939;0,275095;50,3;7;2;0;0;0;12863,66032;0,153353;0
60944;0,007783;23,1;2;0;0;0;0;1817,601782;0,296965;0
60956;0,414417;50,2;9;4;1;0;0;6221,660641;1,001647;0
60957;0,157972;39,3;6;0;0;0;0;4892,144982;0,052615;0
60963;1,443491;50,4;20;1;3;0;0;1006,844541;0,093641;0
60981;0,198963;54,4;10;2;1;0;0;11517,68289;0,451103;0
60985;0,350173;61;8;2;0;0;0;20893,94362;0,631292;0
60990;0,22309;67,2;6;2;0;0;0;5515,1932;0,221093;0
60993;0,233143;29,3;4;0;0;0;0;2089,66223;0,600139;0
61004;0,09658;69,7;11;0;0;0;0;3337,364321;0,07468;0
61010;0,325386;48,1;6;0;2;0;0;3836,507763;0,834336;0
61035;0,420008;43,1;5;2;2;0;0;4514,698305;0;0
61040;0,291047;54,2;7;0;0;0;0;6205,961683;0,882862;0
61041;0,36699;58,6;4;1;1;0;0;9081,536065;1,00363;0
61043;0,330636;55;7;2;0;0;0;5284,030389;0,57761;0
61044;0,343119;56,2;13;1;0;0;0;1710,663724;0,022054;0
61045;0,46716;34;14;3;4;0;0;8277,133725;0,052529;0
61060;0,41234;54,1;11;1;2;0;0;8676,531785;0,177945;0
61064;0,206974;52,5;16;2;2;0;0;11232,68008;0,040461;0
61072;0,052393;29;5;0;0;0;0;8068,725046;0,199665;0
61074;0,172336;45,1;20;1;3;0;0;9103,062985;0,042449;0
61078;0,838876;50,2;13;1;0;0;0;6932,138025;0,835753;0
61091;0,230526;43,2;10;1;2;0;0;5425,56435;0,006854;0
61110;0,320639;62,4;10;1;1;0;0;8114,415384;0,397633;0
61112;0,082793;68;18;0;1;0;0;13400,4715;0,031544;0
61135;0,553558;73,4;4;1;0;0;0;4015,819666;0,088751;0
61137;0,02404;42,4;10;0;1;0;0;5501,088447;0,02598;0
61140;0,289302;76,7;10;1;0;0;0;2614,90266;0,017581;0
61148;0,338308;29;12;0;0;0;0;934,844983;0,412724;0
61174;0,133217;55,4;5;1;1;0;0;11613,08772;0,315128;0
61179;0,314804;49,4;10;1;1;0;0;2524,07572;0,016389;0
61193;0,555189;62,3;5;0;0;0;0;2206,400767;0;0
61202;0,570086;72,6;15;2;1;0;0;5002,88173;0,007917;0
61203;0,33093;46,1;12;1;0;0;0;8577,049123;0,793372;0
61215;0,963804;32,1;5;1;0;0;0;2731,328602;0,786692;0
61226;0,002555;72,1;2;0;0;0;0;7963,049433;0,063437;0
61231;0,434423;57,4;2;2;0;0;0;2981,807084;1,005095;0
61237;0,246735;44,4;8;1;2;0;0;7163,766901;0,063761;0
61241;0,456653;49,3;8;0;0;0;0;1705,411792;0;0
61245;0,528565;74,5;9;2;0;0;0;3836,610858;0,072953;0
61252;0,385924;33;12;1;0;0;0;2918,226583;0,501921;0
61260;0,350131;40;12;2;3;0;0;6519,059196;0,504241;0
61274;0,169511;27,3;8;2;0;0;0;6605,536489;0,645482;1
61278;0,192677;64,3;4;1;0;0;0;13157,73866;0,017564;0
61281;0,001636;58,4;3;0;2;0;0;3688,079671;0,007924;0
61282;0,243697;56,2;6;1;0;0;0;7906,150216;8,5e-05;0
61284;0,515058;78,1;16;1;0;0;0;3685,449395;0,313921;0
61292;0,838948;46,2;5;1;3;1;2;2340,03869;0,71848;1
61297;0,430599;63,4;9;1;0;0;0;10506,30583;0;0
61299;0,157858;46,3;4;0;3;0;0;4423,273494;0;0
61301;1,346298;52;19;3;2;1;0;5435,208156;0,647914;1
61305;0,085686;50,5;5;1;3;0;0;9574,874684;0,041294;0
61306;0,22408;44;7;2;1;0;0;7753,941342;0,668299;0
61323;0,052839;56;2;0;0;0;0;5885,063526;0,022401;0
61332;0,283682;68,6;18;2;0;0;0;6457,529005;0,020501;0
61337;0,219066;54,4;27;1;2;0;0;7136,896988;0,000489;0
61339;0,258016;38,2;7;0;1;0;0;6086,345759;0,630049;0
61344;0,115124;38,3;6;0;3;4;2;3500,730444;1,001299;1
61346;0,303662;33,2;5;0;0;0;0;4120,233305;1,004089;0
61358;0,159098;66,4;11;1;0;0;0;8635,346423;0,031386;0
61366;0,055489;68,1;13;0;1;0;0;6049,396765;0,003263;0
61368;0,293631;54,2;5;1;3;0;0;6924,515428;0,039541;0
61370;0,338916;53;24;1;0;0;0;4709,050527;0,131248;0
61372;0,090771;22,2;2;0;0;0;0;1514,142651;0,504195;0
61374;0,647191;50,3;5;1;0;0;0;2807,572358;0,300932;0
61376;0,259236;44,2;12;1;0;0;0;8563,841688;0,078177;0
61379;0,221449;61,3;11;1;0;0;0;10054,41639;0,114883;1
61389;0,267763;45,4;8;0;1;0;0;6842,331262;0,26213;0
61398;0,624021;40,2;9;2;1;0;0;2136,976909;0,2014;0
61407;0,083232;34;1;0;0;0;0;4119,001816;1,006391;0
61409;0;80,5;7;0;0;0;0;3325,134023;0;0
61417;0,313629;75,6;19;1;0;0;0;3014,624083;0,018342;0
61422;0,518258;36,3;9;4;3;0;0;12537,99889;1,00217;0
61429;0,388971;66,3;8;1;0;0;0;6062,104546;0,157207;0
61431;0,289488;54,4;13;1;1;0;0;9469,081251;0,18548;0
61447;0,319755;57,2;14;2;0;0;0;9375,684184;0,177421;0
61454;0,003909;26,1;5;0;0;0;0;1807,936662;0,009652;0
61457;0,285761;54;13;2;2;0;0;9332,130851;0,639565;0
61458;0,473435;65,6;11;1;0;0;0;5122,904829;0,375833;0
61460;0,040893;41;2;0;0;1;0;5014,336197;1,000896;0
61466;0,001042;86,5;3;0;0;0;0;2912,248849;0,003989;0
61473;0,444677;38,2;3;0;0;0;0;1506,384452;1,003455;0
61475;0,393887;36,3;14;0;0;0;0;4220,618959;0,742877;0
61491;0,183747;48,1;16;2;1;0;0;15017,82387;0,030047;0
61503;0,049322;24,1;3;0;0;0;0;898,035375;0,495102;0
61504;0,275967;45,4;4;2;2;0;0;5874,452204;1,007405;0
61510;0,296729;43,4;11;2;2;0;0;8588,266265;0,712633;0
61532;0,12057;50,4;6;1;2;0;0;30040,0843;0,56204;0
61538;0,356605;87,1;14;1;1;0;0;4673,768532;0,105832;0
61542;0,05442;63,5;2;0;0;0;0;2977,4039;0,158784;0
61545;0,183792;54,2;2;1;0;0;0;3119,18918;0;0
61556;0,964018;32,3;10;1;0;0;0;2206,786648;0,574966;0
61561;0,109511;74,4;6;0;0;0;0;2389,982679;0,013886;0
61588;0,319652;68,5;19;2;0;0;0;8035,987555;0,057011;0
61611;0,533444;47,2;10;4;0;0;0;17578,34023;0,010864;0
61614;2,063336;54,3;12;1;0;1;0;1514,219052;0,135921;0
61619;0,515382;34,2;7;2;3;1;0;6800,802986;0,670741;0
61625;0,515813;57,1;8;1;0;0;0;7454,573715;0,074986;0
61628;0,005884;70,2;11;0;0;0;0;5459,020362;0,014476;0
61630;0,291332;26,2;3;0;0;1;1;3617,391309;0,810037;0
61641;0,231688;30,2;9;0;0;3;0;4505,546241;0,4873;0
61656;0,353917;39,2;12;1;4;0;0;10512,81935;0,071025;0
61668;0,07345;61,5;9;0;1;0;0;8798,351967;0,192058;0
61674;0,213365;40,3;6;0;2;1;0;6316,465681;0,825946;0
61682;0,193164;46,3;12;3;2;1;0;12949,36058;0,361529;0
61693;0,168258;66,4;9;1;0;0;0;35283,5796;0,347022;0
61707;0,345161;59,2;11;2;0;0;0;5158,471747;0,09531;0
61724;0,407383;55,3;14;1;2;0;0;4795,617781;0,281452;0
61746;0,105935;52,2;2;0;0;0;0;4334,375123;1,005376;0
61755;0,012516;26,1;2;0;0;0;0;2007,777071;0,093287;0
61760;0,322746;42,4;9;1;0;0;0;6043,237134;0,530118;1
61762;0,264291;53,2;7;2;1;0;0;11115,77987;0,09975;0
61764;0,450033;59,5;10;2;0;1;0;9662,320942;0,138336;0
61765;0,789152;49,4;10;1;4;0;0;5204,761454;0,075648;0
61784;0,56218;46,3;7;1;2;0;0;6921,251488;0,234117;0
61785;0,734776;56,1;9;2;2;0;0;5175,656268;0,270197;0
61788;0,409361;39,1;3;0;3;0;0;2056,811507;0,837208;0
61804;0,311382;71;12;2;0;0;0;5037,207529;0,677078;0
61806;0,345451;60,6;15;1;2;1;0;5839,129376;0,274056;0
61820;0,669374;53,2;18;5;2;1;0;12201,7999;0;0
61836;0,382853;47,3;5;1;0;0;0;4329,297817;0,068405;0
61837;0,581787;46,1;6;1;0;0;0;3025,199847;0,004835;0
61838;0,212525;42,1;2;0;0;0;0;1003,292851;0,785085;0
61845;0,439157;50,5;15;2;0;0;0;9497,597596;0,358005;0
61849;0,742412;37,2;5;1;1;0;0;3143,247301;0,394778;0
61854;0,032656;22,2;1;0;0;0;0;807,127165;0,875732;0
61859;0,347817;63,2;11;1;1;0;0;5444,465768;0,181924;0
61870;0,128299;48,2;6;0;0;2;3;12244,07039;0,60841;0
61874;0,292684;59,1;4;0;0;1;1;2675,908927;1,134638;0
61881;0,119828;28;2;0;2;0;0;2291,631135;0,635205;0
61888;0,088739;47,4;5;0;3;0;0;8589,084084;0,281742;0
61891;0,365994;48,2;9;1;5;0;0;9386,916033;0,025203;0
61918;0,312563;36;4;1;0;0;0;6692,83814;0,042497;0
61926;1,84846;70,4;26;2;0;0;0;1294,339397;0,117426;0
61929;0,463213;52,1;8;2;1;0;0;7279,472838;0,007445;0
61939;0,555353;49,4;11;2;2;1;0;5019,169939;0;0
61940;0,198237;32,3;6;0;1;0;0;4427,655225;0,183265;0
61949;0,389624;47;8;1;2;1;0;6802,49417;0,133713;0
61951;0,50503;47,3;18;2;0;0;0;10344,30809;0,18752;0
61953;0,380341;39,3;7;1;2;0;0;5486,59616;0,043416;0
61963;0,428287;55,5;8;0;0;0;2;7435,79134;1,28226;1
61965;0,190327;61,6;11;0;0;0;0;4129,081882;0,169903;0
61969;0,009855;70,4;2;0;0;0;0;6044,357177;0,125839;0
61976;0,47981;58,5;10;2;0;0;0;7734,697035;1,037052;1
61978;0;82,3;1;0;0;0;0;1342,934304;0;0
61982;0,329536;50,1;7;2;0;0;0;6053,00695;0,20702;0
61985;0,241052;66,3;13;2;1;1;0;7036,486107;0,057963;0
62012;0,110029;48,5;8;0;0;0;0;3503,014775;0,041697;0
62019;2,597956;67,4;7;1;0;0;0;905,812301;0,035502;0
62025;0,247077;49,1;12;2;2;0;0;11946,76941;0,223938;0
62027;0,275473;43,3;8;2;3;0;0;13392,09596;1,007644;0
62028;0,36216;60,5;10;1;2;0;0;7587,193097;0,401457;1
62037;0,139961;55,1;4;2;0;0;0;11100,90926;0,543566;0
62047;0,289974;31,1;8;0;0;0;0;1985,158481;0,023381;0
62053;0,022667;93,2;5;0;0;3;2;2503,240733;0,277115;0
62063;0,35064;41;9;2;4;1;0;13715,93007;0,944978;0
62067;0;48,1;0;0;0;0;0;3784,033006;1,003221;0
62072;0,294014;45,3;9;1;3;0;0;6012,904365;0,15181;0
62076;0,544104;53,2;7;1;2;0;0;9682,800561;0,995252;0
62081;0,310752;47,1;5;0;2;0;0;4164,395644;0,50531;0
62090;0,010728;74,1;5;0;0;0;0;4528,152137;0,030272;0
62091;0,316421;47,1;3;0;0;0;0;2506,205097;0,463902;0
62100;0,263397;49,2;7;1;2;2;0;5522,260716;0,548187;0
62108;0,162846;58,1;8;0;0;0;0;3021,127033;0;0
62168;0,938655;44,1;8;1;0;0;2;3534,021304;1,004403;0
62170;0,305745;56,2;19;2;0;0;0;9492,223137;0,289695;0
62180;0,575113;52;17;2;0;0;0;3525,611068;0,039002;0
62193;0,216465;66,6;13;1;1;0;0;5545,403155;0,04421;0
62208;0,518656;56,2;2;1;0;0;0;2111,944283;0,258738;0
62224;0,336991;59,3;11;2;1;0;0;3817,829663;0,091326;0
62235;0,342954;70,6;7;1;0;1;0;6342,522485;0,068785;0
62237;0,962133;49,3;11;2;2;0;0;4512,806367;0,269975;0
62244;0,270374;53,5;10;0;0;0;0;8078,867758;0,733878;0
62246;1,026618;69,1;7;2;2;0;0;3365,588658;0,471188;0
62249;0,614006;48,4;9;1;0;3;0;5002,077406;0,985557;0
62252;0,74213;37,3;7;1;0;0;0;6924,59779;0,000206;0
62253;0,61139;71,1;10;3;0;0;0;7569,424779;0,308924;0
62282;0,207391;70,1;6;2;0;0;0;8005,95696;0;0
62288;1,114175;68,1;14;4;0;0;0;7847,126537;0,037217;0
62307;0,597691;53,1;16;1;1;1;0;7567,909343;0,91429;0
62313;0,482278;61,6;10;2;0;0;0;4715,657032;0,079093;0
62324;0,158069;63,1;13;0;0;0;0;4723,571679;0,740813;0
62336;0,134578;46,4;8;1;3;1;0;8385,674831;0,299636;0
62337;0,083732;57,1;8;0;0;0;0;3020,692412;0,034303;0
62348;0,249496;30,3;6;2;1;0;0;3618,789389;0,009113;0
62354;0,30263;54,5;9;0;0;0;0;6468,465656;0,76368;0
62357;0,427248;57;7;2;0;0;0;3600,705219;0,12755;0
62376;0,304767;79,3;9;1;0;0;0;8016,591384;0,129521;0
62395;0,713052;48,2;13;1;0;0;0;4053,762079;0,36683;0
62418;0,672299;47;14;3;0;1;0;9235,84428;0,921817;1
62426;0,273148;75,5;4;0;0;0;0;1057,304842;0,004227;0
62437;0,371097;38,2;7;2;4;0;0;8031,899739;0,189593;0
62438;0,498679;42,3;4;3;0;0;0;4432,651203;0,214613;0
62441;0,413077;54,1;9;1;0;0;0;3508,420831;0,730144;0
62442;0,214076;77,1;3;0;1;0;0;2523,425216;1,005334;0
62447;0,389259;57,5;14;1;0;3;1;9838,20149;0,564886;0
62488;0;47,4;2;0;0;0;0;2946,412354;0;0
62489;0,443346;44,3;7;1;1;0;0;5512,550494;0,195805;0
62503;0,195436;36,3;3;0;0;0;0;2639,774423;1,001123;0
62511;0,227582;64,5;11;1;0;0;0;13061,65264;0,169106;0
62513;0,818216;49,3;11;3;2;0;0;4020,665074;0,737829;0
62563;0,616132;63,3;6;1;1;0;0;5602,967521;0;0
62564;0,128147;52,4;6;2;2;0;0;11772,77328;0,090305;0
62583;0,197612;37,2;3;0;3;1;0;6450,477676;0,857456;0
62587;0,641855;25,2;6;0;0;0;0;820,001246;0,007327;0
62597;2,829042;73,5;11;2;0;0;0;674,438416;0,01821;0
62600;0,357345;31,2;11;2;0;0;0;8016,507285;0,455366;0
62613;0,461742;40,1;4;2;1;0;0;5818,341438;0;0
62615;0,291642;53,3;2;0;0;0;0;3569,609276;0,532426;0
62620;0,368546;63,5;19;5;1;0;0;16549,25994;0,058366;0
62639;0,640387;39,1;7;2;1;1;0;4954,281142;0;0
62640;0,523921;48,3;9;1;1;2;0;3786,12864;0,784034;0
62642;0,002451;83,1;5;0;0;0;0;4951,307095;0,019158;0
62645;0,543141;58,2;5;2;1;0;0;8883,715412;1,004177;0
62653;0,464212;39;14;2;1;0;0;6326,48583;0,457041;0
62661;0,379802;51,1;9;4;1;2;0;21238,43296;1,021016;1
62666;0,219179;72,7;19;1;2;0;0;10032,6727;0,113118;0
62679;0,011714;77,5;5;0;0;0;0;7500,359193;0,028719;0
62695;0,202937;45,2;6;2;3;0;0;10898,62095;0;0
62718;0,795027;50,1;8;1;1;0;0;2611,237076;0,036354;0
62733;0,132903;75,1;10;1;0;0;1;8417,906889;0,016923;0
62745;0,251219;58,1;4;1;0;0;0;7902,076962;0,170208;0
62754;0,333013;49,3;4;0;0;1;1;2106,813204;1,003543;0
62755;0,62425;78;12;2;0;2;0;6990,58451;1,063561;0
62773;0,011968;77,2;6;0;0;0;0;1264,679951;0,01335;0
62785;0,248911;64,5;7;2;0;0;0;14637,35788;0;0
62787;0,565883;35,1;6;2;2;0;0;5151,473509;0,756093;1
62788;0,603041;74,2;10;2;0;0;0;7904,118962;0,438637;0
62794;0,227874;43;4;0;0;0;0;4423,698965;0,972139;0
62798;0,096025;70,4;9;1;0;0;0;11329,63869;0,002043;0
62802;0,368894;53,3;12;1;0;0;0;5963,336091;0;0
62806;0,157678;52,4;6;2;2;0;0;11072,53037;0,018912;0
62815;0,018638;66,1;3;0;0;0;0;8046,637415;0,107079;0
62817;0,244507;85,4;5;1;1;1;0;3599,198249;0,191423;0
62823;0,056799;66,2;18;1;0;0;0;15998,45652;0,003521;0
62825;0,272597;51,2;20;0;2;0;0;4437,852525;0,218923;0
62832;0,101286;72,1;6;0;0;0;0;7547,01649;0,063666;0
62852;0,520787;51,4;7;1;3;0;0;4025,33389;0,434213;0
62865;0,421324;39,3;17;1;2;1;0;5173,161259;0,467271;0
62872;0,304063;65;12;1;0;0;0;2462,506331;0,106872;0
62878;0,228874;47,1;12;2;0;0;0;11006,36304;0,000552;0
62879;1,716639;73,3;9;2;0;1;0;1671,457393;0,062692;0
62893;0,195431;46,1;5;1;0;0;0;9645,977963;0,124873;0
62902;0;69,7;6;0;0;0;0;5462,072919;0,001912;0
62927;0,427687;64,1;8;1;1;0;0;11987,35725;0,861702;0
62931;0,6481;39;9;2;2;2;0;8740,323709;0,899312;0
62940;0,014586;76,7;4;0;0;0;0;2634,250322;0,014881;0
62950;0,419032;40,1;15;2;0;0;0;7731,670295;0,063052;0
62957;0,337768;68,2;13;2;3;0;0;12823,80987;0,287051;0
62965;0,467108;32,1;14;2;2;0;0;5779,185486;0,701;0
62973;0,171722;46,1;8;2;0;0;0;5032,430856;0,047437;0
62976;0,203839;34;7;0;0;0;0;10847,85646;2,003811;0
62986;0,492231;45;8;1;5;1;0;5042,099508;0,083298;0
62993;0,272083;63,6;6;2;0;1;0;6928,045309;0,133962;0
62998;0,132632;32,3;10;0;2;0;0;6025,899923;0,509176;0
63016;0,241816;56,3;6;0;0;0;0;6032,408059;0,195586;0
63024;0,480143;44;20;3;2;1;0;21524,16419;0,070051;1
63030;0,147602;70;5;0;0;0;0;4915,037243;0,577688;0
63033;0,227612;71,3;7;1;0;0;0;5049,847956;0;0
63035;0,293574;73,6;3;1;1;0;0;7063,954428;0,726923;0
63040;0,395709;42;14;1;4;0;0;7744,80513;0,397895;1
63080;0,363537;59,2;19;2;0;1;0;10726,02749;0,306803;1
63082;0,332348;69;17;3;0;0;0;13768,36363;0;0
63088;0,203293;37,2;6;0;0;0;0;6419,394802;0,650785;0
63110;0,367822;53,3;4;1;0;0;0;4907,111361;0,707952;0
63112;0;32,2;0;0;0;0;0;8834,384601;1,00418;0
63119;0,180559;63,4;7;2;0;0;0;24444,99477;0,217519;0
63131;0,177747;21,2;1;0;0;0;0;550,256378;1,008578;0
63148;0,276068;53,2;6;1;2;0;0;4854,907087;0,775904;0
63152;0,544098;51,3;12;1;0;0;0;10321,72665;0,174354;0
63153;0,457463;72,2;12;3;0;0;0;2999,541698;0,014624;0
63161;0,492233;48,5;6;2;1;0;0;4348,379027;0;0
63167;0,001002;25,2;2;0;0;0;0;5035,062414;0,035809;0
63186;0,226619;61,5;12;1;0;0;0;8780,820448;0,05255;0
63190;0,608395;36,3;6;0;1;0;1;4267,380606;0,828229;0
63194;0,203163;51,1;9;1;0;0;0;5041,212404;0,014525;0
63195;0,325972;56,3;8;1;1;0;0;7829,060925;0,057591;0
63199;0,42315;64,4;5;1;0;0;0;2570,384075;0,007888;0
63205;0,361036;64,1;13;2;0;0;0;7347,232968;0,663982;0
63206;0,143662;45,2;14;2;6;3;1;2303,926208;0,935103;1
63209;0,055373;29;7;0;0;0;0;3779,205665;0,274519;0
63236;0,352867;60,1;10;2;0;0;0;9630,482665;0,128939;0
63253;0,418283;35,1;9;1;1;0;0;7023,559593;0,054795;0
63257;0,318638;62,6;12;2;0;5;0;10111,00957;0,577147;0
63260;0;38,2;2;0;2;0;0;5621,217733;1,002154;0
63271;0,288527;35,1;6;2;0;0;0;5272,016741;0,523289;0
63275;1,021679;46,4;7;1;3;4;2;896,495687;0,738043;0
63282;0,300983;72,2;19;1;0;0;0;3713,508769;0,108041;0
63302;0,011611;52,4;5;0;0;0;0;606,75052;0,010978;0
63308;0,043779;40;3;0;2;0;0;5010,333866;0;0
63310;0,071768;66,3;12;1;0;0;0;6272,003737;0,017257;0
63312;0,153185;38,2;14;0;1;0;0;7923,598124;0,522376;0
63317;0,32349;41;8;1;2;0;0;4007,27639;0,077533;0
63318;0,340144;41,2;10;1;3;1;0;6505,108851;0,782428;1
63327;0,344735;70,2;10;1;0;0;0;2503,853759;0,20979;0
63337;0,068529;49,3;5;0;0;0;0;1841,306809;0,063179;0
63351;0,673768;65,1;12;1;0;0;0;4430,698801;0,699394;0
63354;0,261954;61,1;13;1;1;1;0;4934,452655;0,480278;0
63358;0,334024;48,2;5;1;0;0;0;4521,294606;0,320325;0
63367;0,171596;26,1;4;0;0;0;0;5006,287162;0,360187;0
63377;0,850032;46,3;9;1;1;1;0;4014,059311;0,463573;0
63380;0,451707;63,1;4;1;0;0;0;4626,295947;0,072747;0
63383;0,564099;71,3;6;2;1;0;0;5366,452174;0,797622;0
63389;0,285623;42,2;8;1;3;0;0;10697,40862;0,010988;0
63402;0,457254;35,1;3;0;2;3;1;3378,241965;1,466111;1
63411;0,113444;47,4;3;1;6;0;0;8488,271576;0,004932;0
63420;0,348627;66,1;8;1;0;0;0;6695,407241;0;0
63426;0,502535;71,5;7;1;0;0;0;6197,314513;0,019389;0
63435;0,576859;50,4;8;2;1;0;0;4961,603976;0,392732;0
63436;0,016705;33;11;0;1;0;0;7513,344567;0,101312;0
63446;1,011138;57,5;14;4;1;1;0;12230,4996;0,458059;0
63458;0,502426;59,5;20;2;0;0;0;9268,448135;0;0
63459;0,180882;27,2;3;0;0;0;0;1002,892788;0,127385;0
63462;0,022056;29,1;5;0;0;0;0;5122,986064;0,097943;0
63465;0,044963;62,2;7;0;0;0;0;7901,480643;0,036449;0
63469;0,026962;70,5;3;0;1;0;0;2310,998629;0,12702;0
63479;0,003337;66,6;2;0;0;1;0;3001,600747;0,011956;0
63501;0,481805;34,2;13;1;1;0;0;4507,411144;1,005705;0
63503;0,025749;84,7;1;0;0;0;0;27649,7601;1,005489;0
63506;0,263414;61,1;4;3;0;0;0;9471,16771;1,001967;0
63514;0;26,2;7;0;0;0;0;2305,638397;0,000203;0
63523;0,312429;49,3;6;2;0;0;0;9178,937296;0,461167;0
63548;0,476692;38,3;5;1;0;0;0;2939,40425;0;0
63574;0,543822;45,4;9;2;0;0;0;5922,69688;0,771663;0
63576;0,329328;79;15;2;0;0;0;8006,262418;0,200306;0
63597;0,193507;43,3;9;2;5;1;0;12608,35116;0,137823;0
63605;0,065629;29,2;3;0;0;0;0;5340,368515;0;0
63606;0,310782;54,5;18;1;0;0;0;6032,655668;0,657588;0
63608;0,523287;57,4;15;3;1;3;1;14444,97589;0,957426;1
63619;0,373414;50,2;2;1;0;1;0;2314,42434;1,005201;1
63622;0,68154;56,5;6;2;0;0;0;5006,365593;0,023961;0
63623;0,036642;38,3;3;0;4;1;0;2479,293991;1,240998;1
63631;0,188726;27,2;7;0;0;0;0;3623,884913;0,754065;0
63637;0,151245;33,2;5;0;0;1;0;3027,956396;0,848237;1
63658;0,119316;43,4;8;0;1;0;0;7710,925848;0,189519;0
63687;0,077797;31;6;0;1;0;0;5154,387802;0,152498;0
63722;0,281895;38;1;0;0;1;2;5509,35764;1,002856;1
63729;0,091781;40,2;6;1;3;0;0;26090,9023;0,109348;0
63731;0,585676;45,1;18;3;0;0;0;9642,072382;0,088964;0
63733;0,00105;53,1;3;0;3;0;0;2902,556431;0,004887;0
63741;0,526093;57,1;11;1;1;0;0;5501,334387;0,023653;0
63742;0;26,2;2;0;0;0;0;900,242247;0;0
63745;0,146081;63,3;20;2;0;1;0;17565,69308;0,179388;0
63746;0,487439;52,4;6;3;2;0;0;15989,98248;0;0
63755;0,184095;39,2;4;0;0;1;0;4019,798678;0,79012;0
63758;0,265354;38,2;12;1;3;0;0;5016,727946;0,114314;0
63761;0,357083;43,2;7;2;2;0;0;6812,895281;0,221083;0
63766;0,061467;38,3;4;0;3;0;0;8653,060956;1,001222;0
63787;1,245591;50,3;8;2;0;1;0;1008,444793;0,053911;0
63792;0,640478;30,3;10;1;0;0;0;1709,524905;0,00559;0
63793;0,007544;51,4;5;0;0;0;0;803,330335;0,003555;0
63800;0,274914;39;11;2;3;0;0;10183,76259;0;0
63802;0,409701;40,3;12;2;2;0;0;7656,676375;0,517306;0
63811;0,388613;58,5;7;2;1;2;0;9115,659045;0,157113;0
63812;0,211004;41,2;6;0;1;0;0;3153,989599;0,458009;0
63819;0,294355;49,2;3;1;1;3;0;5113,496282;0,589652;0
63828;0,23457;46,4;5;1;3;0;0;8773,620663;0,259764;0
